doc_id,title,first_name,last_name,position,document_submitted_type,submitted_date,additional_submitted_date,disclosure_announcement_date,disclosure_start_date,disclosure_end_date,pdf_disclosure_location_url,nacc_id
197,นาย,นราพัฒน์,แก้วทอง,สมาชิกสภาผู้แทนราษฎร (ส.ส.) พรรคประชาธิปัตย์,กรณีพ้นจากตำแหน่ง,2022-08-26,,2022-12-13,2022-12-13,2023-06-10,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/นราพัฒน์_แก้วทอง_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_พรรคประชาธิปัตย์_กรณีพ้นจากตำแหน่ง_13_ธ.ค._2565.pdf,69
198,พลเอก,วรเกียรติ,รัตนานนท์,สมาชิกวุฒิสภา (สว.),กรณีพ้นจากตำแหน่ง,2022-10-01,,2022-12-13,2022-12-13,2023-06-10,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/วรเกียรติ_รัตนานนท์_สมาชิกวุฒิสภา_(สว.)_กรณีพ้นจากตำแหน่ง_13_ธ.ค._2565.pdf,70
199,นาย,พิชัย,จันทร์มณี,อธิการบดี,กรณีเข้ารับตำแหน่ง,2022-08-18,,2022-12-14,2022-12-14,2023-06-11,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/พิชัย_จันทร์มณี_อธิการบดี_กรณีเข้ารับตำแหน่ง_14_ธ.ค._2565.pdf,71
200,นาย,วิทยา,เย็นจิตต์,กรรมการ (ม.102 (7)),กรณีเข้ารับตำแหน่ง,2022-10-01,,2022-12-14,2022-12-14,2023-06-11,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/วิทยา_เย็นจิตต์_กรรมการ_(ม.102_(7))_กรณีเข้ารับตำแหน่ง_14_ธ.ค._2565.pdf,72
201,นาย,นพพร,ชูจินดา,กรรมการ (ม.102 (7)),กรณีดำรงตำแหน่งครบสามปี,2022-04-26,,2022-12-14,2022-12-14,2023-06-11,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/นพพร_ชูจินดา_กรรมการ_(ม.102_(7))_กรณีดำรงตำแหน่งครบสามปี_14_ธ.ค._2565.pdf,73
202,นาย,นพพร,ชูจินดา,กรรมการ (ม.102 (7)),กรณีพ้นจากตำแหน่ง,2022-09-15,,2022-12-14,2022-12-14,2023-06-11,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/นพพร_ชูจินดา_กรรมการ_(ม.102_(7))_กรณีพ้นจากตำแหน่ง_14_ธ.ค._2565.pdf,74
203,นาย,วิตถวัลย์,สุนทรขจิต,อธิบดี,กรณีพ้นจากตำแหน่ง,2022-10-01,,2022-12-14,2022-12-14,2023-06-11,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/วิตถวัลย์_สุนทรขจิต_อธิบดี_กรณีพ้นจากตำแหน่ง_14_ธ.ค._2565.pdf,75
204,นาย,เอกก์,ภทรธนกุล,กรรมการ (ม.102 (7)),กรณีดำรงตำแหน่งครบสามปี,2022-08-28,,2022-12-14,2022-12-14,2023-06-11,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/เอกก์_ภทรธนกุล_กรรมการ_(ม.102_(7))_กรณีดำรงตำแหน่งครบสามปี_14_ธ.ค._2565.pdf,76
205,นาย,ธัชพล,โปษยานนท์,กรรมการ (ม.102 (7)),กรณีเข้ารับตำแหน่ง,2022-05-27,,2022-12-14,2022-12-14,2023-06-11,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/ธัชพล_โปษยานนท์_กรรมการ_(ม.102_(7))_กรณีเข้ารับตำแหน่ง_14_ธ.ค._2565.pdf,77
206,นาย,เชิดชาย,ใช้ไววิทย์,อธิบดี,กรณีดำรงตำแหน่งครบสามปี,2022-09-26,,2022-12-15,2022-12-15,2023-06-12,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/เชิดชาย_ใช้ไววิทย์_อธิบดี_กรณีดำรงตำแหน่งครบสามปี_15_ธ.ค._2565.pdf,78
207,นาย,ศักดิ์ฤทธิ์,สลักคำ,ผู้ว่าราชการจังหวัด,กรณีพ้นจากตำแหน่ง,2022-10-01,,2022-12-15,2022-12-15,2023-06-12,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/ศักดิ์ฤทธิ์_สลักคำ_ผู้ว่าราชการจังหวัด_กรณีพ้นจากตำแหน่ง_15_ธ.ค._2565.pdf,79
208,นาย,สมเกียรติ,ศรีษะเนตร,ผู้ว่าราชการจังหวัด,กรณีพ้นจากตำแหน่ง,2022-10-01,,2022-12-15,2022-12-15,2023-06-12,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/สมเกียรติ_ศรีษะเนตร_ผู้ว่าราชการจังหวัด_กรณีพ้นจากตำแหน่ง_15_ธ.ค._2565.pdf,80
209,นาย,ชัยธวัช,เนียมศิริ,ผู้ว่าราชการจังหวัด,กรณีพ้นจากตำแหน่ง,2022-10-01,,2022-12-15,2022-12-15,2023-06-12,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/ชัยธวัช_เนียมศิริ_ผู้ว่าราชการจังหวัด_กรณีพ้นจากตำแหน่ง_15_ธ.ค._2565.pdf,81
210,นาง,ศิวพร,ฉั่วสวัสดิ์,ผู้ว่าราชการจังหวัด,กรณีพ้นจากตำแหน่ง,2022-10-01,,2022-12-15,2022-12-15,2023-06-12,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/ศิวพร_ฉั่วสวัสดิ์_ผู้ว่าราชการจังหวัด_กรณีพ้นจากตำแหน่ง_15_ธ.ค._2565.pdf,82
211,นาย,จักรี,กิจบัญชา,กรรมการ (ม.102 (7)) และรองผู้บริหารสูงสุดของรัฐวิสาหกิจ (กฟภ.),กรณีเข้ารับตำแหน่ง,2022-10-01,,2022-12-15,2022-12-15,2023-06-12,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/จักรี_กิจบัญชา_กรรมการ_(ม.102_(7))_และรองผู้บริหารสูงสุดของรัฐวิสาหกิจ_(กฟภ.)_กรณีเข้ารับตำแหน่ง_15_ธ.ค._2565.pdf,83
213,นาย,แสงชัย,ธีรกุลวาณิช,กรรมการ (ม.102 (7)),กรณีเข้ารับตำแหน่ง,2022-08-30,,2022-12-16,2022-12-16,2023-06-13,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/แสงชัย_ธีรกุลวาณิช_กรรมการ_(ม.102_(7))_กรณีเข้ารับตำแหน่ง_16_ธ.ค._2565.pdf,84
214,นาย,สมศักดิ์,อรรฆศิลป์,กรรมการ (ม.102 (7)) อธิบดีกรมการแพทย์,กรณีพ้นจากตำแหน่ง,2022-10-01,,2022-12-16,2022-12-16,2023-06-13,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/สมศักดิ์_อรรฆศิลป์_กรรมการ_(ม.102_(7))_อธิบดีกรมการแพทย์_กรณีพ้นจากตำแหน่ง_16_ธ.ค._2565.pdf,85
215,นาย,สุจินต์,ไชยชุมศักดิ์,ผู้ว่าราชการจังหวัด,กรณีพ้นจากตำแหน่ง,2022-10-01,,2022-12-20,2022-12-20,2023-06-17,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/สุจินต์_ไชยชุมศักดิ์_ผู้ว่าราชการจังหวัด_กรณีพ้นจากตำแหน่ง_20_ธ.ค._2565.pdf,86
216,นาย,ณรงค์,อรุณภาคมงคล,กรรมการ (ม.102 (7)),กรณีเข้ารับตำแหน่ง,2022-10-01,,2022-12-20,2022-12-20,2023-06-17,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/ณรงค์_อรุณภาคมงคล_กรรมการ_(ม.102_(7))_กรณีเข้ารับตำแหน่ง_20_ธ.ค._2565.pdf,87
217,นาง,อุษามาศ,ร่วมใจ,กรรมการ (ม.102 (7)),กรณีพ้นจากตำแหน่ง,2022-10-15,,2022-12-20,2022-12-20,2023-06-17,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/อุษามาศ_ร่วมใจ_กรรมการ_(ม.102_(7))_กรณีพ้นจากตำแหน่ง_20_ธ.ค._2565.pdf,88
218,นาย,ชาญนะ,เอี่ยมแสง,ผู้ว่าราชการจังหวัด,กรณีพ้นจากตำแหน่ง,2022-10-01,,2022-12-20,2022-12-20,2023-06-17,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/ชาญนะ_เอี่ยมแสง_ผู้ว่าราชการจังหวัด_กรณีพ้นจากตำแหน่ง_20_ธ.ค._2565.pdf,89
219,นาย,เกรียงศักดิ์,บุญประสิทธิ์,อธิบดี,กรณีพ้นจากตำแหน่ง,2022-10-01,,2022-12-20,2022-12-20,2023-06-17,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/เกรียงศักดิ์_บุญประสิทธิ์_อธิบดี_กรณีพ้นจากตำแหน่ง_20_ธ.ค._2565.pdf,90
220,นาย,เชาวลิตร,แสงอุทัย,ผู้ว่าราชการจังหวัด,กรณีพ้นจากตำแหน่ง,2022-10-01,,2022-12-20,2022-12-20,2023-06-17,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/เชาวลิตร_แสงอุทัย_ผู้ว่าราชการจังหวัด_กรณีพ้นจากตำแหน่ง_20_ธ.ค._2565.pdf,91
221,นาย,วิรุฬ,พรรณเทวี,ผู้ว่าราชการจังหวัด,กรณีพ้นจากตำแหน่ง,2022-10-01,,2022-12-20,2022-12-20,2023-06-17,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/วิรุฬ_พรรณเทวี_ผู้ว่าราชการจังหวัด_กรณีพ้นจากตำแหน่ง_20_ธ.ค._2565.pdf,92
222,นาย,กฤษฎา,ศังขมณี,กรรมการ (ม.102 (7)),กรณีพ้นจากตำแหน่ง,2022-10-01,,2022-12-20,2022-12-20,2023-06-17,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/กฤษฎา_ศังขมณี_กรรมการ_(ม.102_(7))_กรณีพ้นจากตำแหน่ง_20_ธ.ค._2565.pdf,93
223,นาย,ณัฐวุฒิ,เพ็ชรพรหมศร,ผู้ว่าราชการจังหวัด,กรณีพ้นจากตำแหน่ง,2022-10-01,,2022-12-20,2022-12-20,2023-06-17,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/ณัฐวุฒิ_เพ็ชรพรหมศร_ผู้ว่าราชการจังหวัด_กรณีพ้นจากตำแหน่ง_20_ธ.ค._2565.pdf,94
224,นาย,ประยูร,รัตนเสนีย์,อธิบดี,กรณีพ้นจากตำแหน่ง,2022-10-01,,2022-12-20,2022-12-20,2023-06-17,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/ประยูร_รัตนเสนีย์_อธิบดี_กรณีพ้นจากตำแหน่ง_20_ธ.ค._2565.pdf,95
225,นาย,สิธิชัย,จินดาหลวง,ผู้ว่าราชการจังหวัด จังหวัดลำปาง,กรณีพ้นจากตำแหน่ง,2022-10-01,,2022-12-20,2022-12-20,2023-06-17,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/สิธิชัย_จินดาหลวง_ผู้ว่าราชการจังหวัด_จังหวัดลำปาง_กรณีพ้นจากตำแหน่ง_20_ธ.ค._2565.pdf,96
